date,RV_5m_BTCUSDT,RV_5m_ETHUSDT,RV_5m_LTCUSDT,RV_5m_XRPUSDT,LogRV_5m_BTCUSDT,LogRV_5m_ETHUSDT,LogRV_5m_LTCUSDT,LogRV_5m_XRPUSDT,daily_return_BTCUSDT,daily_return_ETHUSDT,daily_return_LTCUSDT,daily_return_XRPUSDT,daily_volume_BTCUSDT,daily_volume_ETHUSDT,daily_volume_LTCUSDT,daily_volume_XRPUSDT,valid_5min_bars_BTCUSDT,valid_5min_bars_ETHUSDT,valid_5min_bars_LTCUSDT,valid_5min_bars_XRPUSDT,valid_5min_returns_BTCUSDT,valid_5min_returns_ETHUSDT,valid_5min_returns_LTCUSDT,valid_5min_returns_XRPUSDT
2019-02-22,0.0002615838812418943,0.000554324776843289,0.0012228276562295678,0.0004228953993904039,-8.248755552504516,-7.4977598013950795,-6.706589350253125,-7.768385689897772,0.006977847459263292,0.013252465285086232,0.0065266395251850455,0.0019954485466388405,23883.234425,365006.87352,264782.00946,46717664.4,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-02-23,0.000730454217105879,0.0017741342462380618,0.0017918084034424424,0.0009163417020016616,-7.22184400073492,-6.334442723077418,-6.324529887309262,-6.995121224640178,0.03896934592989394,0.07069640310163597,0.04537188862223253,0.03578215720465384,33558.178093,585208.12197,409128.39185,65297272.2,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-02-24,0.004047213357215086,0.012981998798773972,0.018480288245652402,0.005590900599480467,-5.509726694385381,-4.344191588823955,-3.991050615127667,-5.186614895582438,-0.09629660010126323,-0.18030084380527384,-0.16309019486606707,-0.1122827662469585,62120.746251,1258616.34491,684725.79228,168568027.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-02-25,0.0005054293562941015,0.0022770273921201333,0.0021992075923450843,0.006269489192529242,-7.590102277451233,-6.084884461617109,-6.119658168343151,-5.072060395992676,0.01777496590225869,0.0309371362001561,0.03223197551188174,0.09043071640239796,37807.660464,782147.78179,374866.31341,198375575.5,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-02-26,0.00024183275294744193,0.00078274364292783,0.001509748624094028,0.002279935594966802,-8.327264170117592,-7.152705317972357,-6.49581211546121,-6.083608083797734,-0.006014591301030696,-0.012185040040477402,-0.01617763813818833,-0.029934715929321287,28765.404623,430999.48072,218611.66744,156278023.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-02-27,0.000899365042528439,0.004777166704127443,0.0027907720020446257,0.001860442946324383,-7.0138215508179,-5.343907647731373,-5.88143701782402,-6.286940675885956,0.0021132455347959546,-0.008334303506044163,0.008003599860521873,-0.019160544729579593,31457.393012,566730.00268,223765.9074,85817620.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-02-28,0.00047898149063892214,0.0020318970270095994,0.0014594192806926158,0.0015201908131936405,-7.643848600884601,-6.1987854257420585,-6.529716674651638,-6.488919416349182,-0.00187045212578168,0.0019969682314066755,0.005716814162463461,0.009924845354415564,32464.819930999998,577881.37729,257969.55599,82056812.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-01,0.00021640091129514357,0.0005782064493568705,0.00125590059019718,0.000843565515230836,-8.438377795219209,-7.455579572517465,-6.679902361204433,-7.077872987114489,0.0017960141701829962,-0.0023619733449301147,0.027800518959846116,0.0051456455054585855,23128.373423,302010.1908,335596.37551,82834369.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-02,0.00016358713778331653,0.0010877290929287502,0.0012636735749530636,0.00040477245827112343,-8.718164750679762,-6.823663156103457,-6.673732263481513,-7.812185477702953,-0.0019196574573813604,-0.022968944139130223,0.025693319358499292,-0.007681845857507968,19358.271721,295928.26851,324504.07523,49690137.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-03,0.00012486747711863106,0.000626904230367757,0.000869149297048214,0.00025006482196681404,-8.988257558096013,-7.374716770037714,-7.047995643027249,-8.293790381845097,-0.004922537116686488,-0.023085225742597443,-0.014108117818228084,-0.01026404317009468,16617.24091,217446.79573,217098.67589,34931841.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-04,0.00048524016051169514,0.0012537165614727973,0.001485563057294248,0.0007973066925963737,-7.630866611212515,-6.681642889055507,-6.511961414757406,-7.13427114316136,-0.025920135094633215,-0.038715519599828684,-0.04568563928277332,-0.030226784012070067,34656.571258,402014.39699,306294.82765,54415139.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-05,0.0005416012164853308,0.0018559289528404575,0.005248870988353597,0.0008256949093077622,-7.5209805884268395,-6.289369924531583,-5.2497422751520295,-7.099285210653674,0.035796275777014476,0.07935418914925675,0.13255265294550042,0.03907455752269333,32922.149628,512094.67746,798260.64587,65684704.7,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-06,0.0003104860224605741,0.0019845986731114973,0.004215963756280891,0.0009467157846000744,-8.07737167061328,-6.2223385645728895,-5.468877064250402,-6.9625116306259125,0.00047138902640074575,-0.0002183167785115181,0.051131715092159934,0.0028812532795272766,24702.332505,425118.05186,666834.85725,68858734.5,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-07,0.0002994390635541531,0.0007106965354333989,0.004378821375222913,0.0004090238543132013,-8.11359961835724,-7.2492650316013005,-5.4309756829921305,-7.801737077673217,-0.001246112510013509,-0.01068751312140102,0.015633645823266026,-0.014049228149295368,26260.608583,304130.66383,812277.03473,50492548.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-08,0.000645370868974845,0.0016451504587077657,0.0028657585274273227,0.0006109332359027065,-7.3456854142041195,-6.4099234340795155,-5.8549222069891735,-7.400522873334599,-0.0027982309060037153,-0.025583650416179417,-0.025740304585881352,-0.018415896649566367,34671.654937,328371.88881,436478.67801,52115748.4,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-09,0.0003307191952384916,0.0007091860314413154,0.002041268588354184,0.0008395431823750274,-8.014240892372147,-7.251392678767367,-6.194183806872721,-7.082652643371155,0.021606111060344532,0.030773935204640283,0.040620099591458375,0.02082771526427954,30804.196191,277363.52917,411600.45508,59898909.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-10,0.00017640507585886962,0.0004289873732080288,0.0011230997989879617,0.0004909960918539249,-8.64272763442665,-7.754083070219866,-6.791662738084551,-7.6190743877290625,-0.0018136025122145732,-0.010288912695764962,-0.015604770056391624,-0.000734812575994075,22980.041227,202914.91329,197203.11262,42708158.2,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-11,0.00026087861170948074,0.0006137080090076574,0.0015436866863938067,0.00037416413996353855,-8.251455344231632,-7.395991296662127,-6.473581770643549,-7.890815977247563,-0.01267373173622011,-0.022508030229036153,-0.03600926443439032,-0.009345712341987748,38006.258337,263971.99332,318812.80161,51521687.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-13,0.00015447182532545147,0.00033780463947984503,0.0010888389555623597,0.001583003459461147,-8.775498832135538,-7.993042816326006,-6.8226433279115,-6.448431312071029,-0.0038827781695218106,-0.012680372185048767,-0.022356291915602722,0.009395461203781777,24381.298522,208496.13165999998,233247.73858,78369170.2,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-14,0.000367460913421682,0.0008209788892683477,0.0029598427649563616,0.0006023227003090845,-7.908893600282662,-7.1050131610612315,-5.822619131666402,-7.41471720759204,0.002629113375640216,0.004776898039839028,0.012773403860717592,-0.007297199927428751,26986.715725,257693.74401999998,333410.5544,54134406.4,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-15,0.00014134337319765018,0.0004454178511884892,0.0010196128240397824,0.00018141171926839013,-8.864318350072622,-7.716497722694824,-6.888332307040263,-8.614741412291052,0.011042558613122814,0.031314149813074975,0.04473142635464323,0.01089380632031651,21695.562112,295387.08563,295164.93639,39963701.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-16,0.0003271143254442905,0.0011157442670829225,0.0017450067312604564,0.0004989895262695326,-8.02520082601681,-6.798233591745328,-6.350996865306274,-7.602925449868801,0.020635929128406626,0.03047676530847523,0.044258705209922436,0.011741817876683195,28540.758592,474062.47409000003,374859.20477,59339233.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-17,0.00013588657415755464,0.0005676254463596954,0.0005763076236167487,0.00016622027667366436,-8.90369002639933,-7.474048780421042,-7.458868969318094,-8.702196675321812,-0.0060477769437313885,-0.015101378414212795,-0.013632468657044141,-0.00996916578694817,18766.744257,251351.65494,174475.76303,33312407.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-18,0.00018439991408664207,0.0005442055098439663,0.001317560903945972,0.00024859410439391337,-8.598403707326474,-7.516183605161501,-6.631973050954246,-8.299689090375885,0.002556043493508135,-0.007169527759510133,-0.02090551926992328,-0.002350028075080902,22345.173484,280575.19898,300180.895,46693066.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-19,0.00013557999287932537,0.00030298955590922185,0.000689517450571097,0.00018797495982651507,-8.905948731105832,-8.101812218694992,-7.279518550578275,-8.579201791097518,0.007446352304056079,0.007898305615528204,0.0055597818222029,0.0054589446214997886,19855.86492,217977.92005000002,221711.43406,37842988.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-20,0.00019393338923298599,0.0003161804612122104,0.001076474973796928,0.00030172275527321136,-8.547995807173322,-8.05919742443314,-6.8340634882513145,-8.106001987818358,0.00764221066987794,0.004542348918336217,0.013867067085449202,0.0075491127475763595,23383.034286,222167.38214,284974.54675,60969711.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-21,0.000638621478957017,0.000914077379233667,0.0009331765992038858,0.0010785562031474611,-7.356198642237656,-6.997595329006509,-6.976916092923613,-6.83213198023611,-0.015348961720957123,-0.030310883544952868,-0.028958252438415346,-0.027677366617638526,35930.932628,311878.30294,164492.80057,68013280.3,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-22,8.131784526806108e-05,0.00020165172589491466,0.0003247403559706902,0.00027062519397755324,-9.417145054207325,-8.508968472858532,-8.032484596555156,-8.214775738736451,0.0022347893031709996,0.009680474636363142,0.01290778790760837,0.0068206693928643414,19950.518974,185731.27293,183974.00716,39985337.2,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-23,0.00012702780274232171,0.00022275527561180794,0.0007273678530362528,0.00018948745280854937,-8.97110456836183,-8.409436803400958,-7.2260782193543065,-8.571187742448604,0.0049247253682333444,0.010103314582553998,0.026796976632651282,0.004467665125066235,17255.588021,173957.98174,371848.39836,35501155.7,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-24,0.00011085300660502388,0.0002599649328524516,0.000591858825018076,0.00018882551571094023,-9.107305490064126,-8.254963805842758,-7.432242421082717,-8.574687161314435,-0.00214689545913003,-0.007904600918089292,-0.013944449058633046,-0.011368529894831957,17104.176036,198051.59328,359481.53922,34812156.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-25,0.0002554149513822118,0.00031704860804382656,0.0007606293050513469,0.00033071571589692587,-8.272621071121765,-8.056455455010237,-7.181364433037065,-8.014251412958517,-0.014041780180011345,-0.015184914565217249,-0.013124872909584945,-0.014152106733028792,33140.892502,230478.59607,216232.40862,47423222.2,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-26,0.000131593557822019,0.0002138147002610691,0.0004504086440095583,0.0003522059134187758,-8.935792485392344,-8.450400799992366,-7.705355287252042,-7.951294569258453,0.0021753138442631797,0.0008947212049303603,-0.0047514089049802985,6.600442232033074e-05,29281.395634,182506.64223,175327.34445,44946450.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-27,0.0001703568847077646,0.0004435742271266516,0.0006497651424520768,0.00035626758411142254,-8.677614993730472,-7.720645401275287,-7.338899578131619,-7.939828465883389,0.024875638464276883,0.040538181566023186,0.0463030252901117,0.02805664199998596,32234.623476,316440.70165,260655.42742,54865828.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-28,9.071080897531289e-05,0.0002003209255931431,0.0002900969602749433,0.0001517232386719721,-9.307834024093715,-8.515589844498427,-8.145295341642058,-8.793452488405741,-0.0007569487634139632,-0.009098192588521752,-0.01150382448148469,-0.008913236850129484,19796.265675,160533.03956,157955.35504,32926220.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-29,0.0002822518231817929,0.0004517972740618127,0.0004602645269841762,0.0003372170161293997,-8.172710891955235,-7.702276985241581,-7.6837091729300875,-7.99478386712714,0.018613643319333288,0.03842521812504318,0.016076461726922377,0.005310756149089528,30038.93503,235492.78732,200205.98191,52526021.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-30,0.0001766053015734936,0.0005261913185717514,0.0003334682156942794,0.0009760159772459767,-8.64159324434771,-7.549845685937039,-8.005962999416173,-6.932031600531523,0.0004944038698308131,-0.006506932176739927,-0.014615581625303796,0.0114453237748767,19421.063723,253763.02205,160857.41402,66736531.5,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-03-31,6.622400638536136e-05,0.00015161763461192925,0.00016686414543047647,0.00016482341592321232,-9.622467511436984,-8.794148761627808,-8.698330571041955,-8.710635857602497,-0.0003946637613472088,-0.0061347722636323964,0.0021517843277370084,-0.005842589934705721,13482.414897,141980.97351,119366.8476,31558753.5,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-01,0.00015960485669921413,0.0003196614324603385,0.00022451913641178382,0.0002524240866428714,-8.742809436699885,-8.048248142705665,-8.40154960981916,-8.284399997449555,0.010812096279489867,-0.00042471863029609655,-0.00016541229051032246,0.011522867203832589,25452.270815,233763.93444,128814.37269,43508694.4,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-02,0.006585092689845975,0.0043186046350321495,0.007950717539691253,0.00488949082283778,-5.022946867827345,-5.444822929820634,-4.834493097698063,-5.320667106921389,0.15900981950164797,0.1453312770004512,0.23896220022133974,0.11629341815554127,105332.283351,906415.58478,805448.22164,254748447.3,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-03,0.006328747980494088,0.01350318787550165,0.04063776880826302,0.009668666278659909,-5.062652853622479,-4.304829482414056,-3.2030573785659193,-4.63886490253909,0.010721012538949888,-0.026709374939627748,0.10485197808354423,-0.03673393666004427,109371.655052,1341802.93111,1508950.76938,316722032.3,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-04,0.0016546257349864498,0.0030493027372643024,0.007320662211818698,0.0021308744220848302,-6.404180437124848,-5.792842324903305,-4.917054488868677,-6.151222856234194,0.00324696853462117,0.0012717793905446667,0.02280832050729425,-0.015069540583688451,60461.749024,678848.44663,771576.78495,140759406.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-05,0.0007354415657861806,0.0020790075019904777,0.0027990072209330154,0.007510270604267438,-7.215039468004512,-6.175864661170745,-5.878490488268864,-4.891483781196475,0.016562136651110806,0.042651974035542835,0.034354963608182645,0.08728819360039405,39555.965882,513967.41716,364334.91121,277243322.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-06,0.0012895315543931894,0.0019894061110427245,0.0058670183187453035,0.00219734697484404,-6.6534762619122825,-6.219919120946104,-5.138408726536846,-6.1205045663954625,0.008785698399987057,0.006486247090982825,0.04559605160891595,-0.021100670633927055,41715.92714,527055.04427,706286.38186,127109971.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-07,0.0007986587717340855,0.001885596628619733,0.0028729030065534314,0.0016542289604129891,-7.132576771334764,-6.273510993775148,-5.852432259543229,-6.404420263053544,0.02616387871418448,0.052076080389963114,-0.0031626614507366483,0.025687016037219484,37558.305092,465083.53496,403732.7389,110043978.7,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-08,0.0012034151314354066,0.004061939837023199,0.0029199665850654995,0.0013406476757912603,-6.722591820522659,-5.506094626858491,-5.836183105895674,-6.614602440901899,0.01463036327120125,0.027972661544248215,-0.032764327809996205,-0.012433627160455247,50019.200562,871649.92718,438763.60179,127709747.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-09,0.0005815472471717322,0.0009742334917326159,0.002366651048171074,0.0006341193703125189,-7.449818337076361,-6.933859557453161,-6.04627938256655,-7.363273338422719,-0.014921133845455712,-0.021082045672111548,-0.027019388371282323,-0.022096571007674107,33829.316042,429053.90168,316942.27014,68517017.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-10,0.0015634576821605332,0.002384738358595243,0.002170710134118519,0.000825801059606446,-6.460855446888021,-6.038665863135378,-6.132700913758075,-7.099156660174957,0.030215015241574827,0.014272553426290555,0.017853529836214962,0.01786985208886694,39985.409191,523370.54927,312597.39157,75116848.7,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-11,0.0016157540779093654,0.0025121997918791886,0.00932931692118071,0.004005621547959875,-6.427953509356335,-5.986596498157113,-4.674593479859821,-5.520056517254632,-0.05904661978778713,-0.07647784244174988,-0.11315209046266089,-0.07774213198613733,54523.905139,659925.57213,662364.74358,141822349.4,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-12,0.0005808889994076467,0.001377478458256446,0.0028311008632875287,0.0010417540120100871,-7.450950868576901,-6.587500654622851,-5.867089644985631,-6.866849435487622,0.007675962528581557,-0.004402330558425431,-0.0017825316662833017,-0.010371397996630427,33186.44144,315598.67654,350586.85731,72039882.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-13,0.0002631796205725565,0.0004533606199675728,0.0013430396282804148,0.0010004542040652296,-8.242673787146815,-7.698822676403008,-6.612819853849276,-6.907301177036804,9.514408389372875e-05,-0.0014713999344021867,-0.010891260198621496,0.00441542717883135,17250.51834,178852.7288,276497.34597,67110794.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-14,0.00024326773048307382,0.0004219154547097789,0.0016384426179377634,0.0005404383275568734,-8.321347945482557,-7.770705605919341,-6.41400911092215,-7.523130028122333,0.015398681558673948,0.023046536436470165,0.06742452602670616,0.007752333105942826,18233.089741,186448.20867,242120.78404,36570419.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-15,0.00045461062926710244,0.0014481452979272552,0.003716194888038836,0.000654065588728907,-7.696069263037656,-6.53747164548977,-5.595055013485753,-7.332302921430429,-0.022911857267746878,-0.046181784580068275,-0.07118507851756652,-0.028793191081324075,28866.426885,350576.30707,431556.25998,60043554.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-16,0.00043555229047348583,0.0008385398749884134,0.0018241806075055295,0.0004455873084162402,-7.738895696610042,-7.083848421494969,-6.306624374410925,-7.716117349522824,0.029626318804462592,0.0340746372815429,0.029328356639699904,0.017100823217317408,24166.047511,239627.00169,293250.02544,43513134.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-17,0.00028399775538720995,0.00045150916607140517,0.000953797026026354,0.0016607015542558156,-8.16654421987931,-7.702914881722197,-6.955059669083039,-6.4005151422458235,0.003413586990391138,0.00036205648476593646,-0.022470034695073936,0.030703433634402165,23209.608207,227130.43762,231645.46465,104002542.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-18,0.0002949984270177821,0.0011532717003839503,0.0015374211641382843,0.0011226736721078696,-8.128540530391932,-6.765152418114882,-6.4776488343050005,-6.792042230397833,0.010927733070446848,0.044776996532322595,0.03399443315475906,0.002986592429922923,22589.413509,395706.55211,328386.96222,89183413.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-19,0.0003332326910311712,0.0006760415593520339,0.0010960428058482004,0.0005687884145305768,-8.006669537144932,-7.299256004000415,-6.816049033875783,-7.472002046190068,0.0012215845201978082,-0.001794033873353231,0.004519643679689588,-0.01213852045239457,24488.749246,319145.30331,264852.30268,56391531.4,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-20,0.00026891938939291673,0.0005413969932834059,0.0008672299700207046,0.0004108936791420022,-8.221098887237506,-7.521357732547903,-7.050206367197242,-7.7971760627188615,0.004526711493937279,-5.7841918054068744e-05,-0.014679162663048976,-0.0101721601945838,19125.977505,253149.71258,207962.57721,50277619.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-21,0.0003468358123148473,0.0005497370684332593,0.0027490730397513406,0.0005646206369906622,-7.9666590504691,-7.5060704496186474,-5.896491500216993,-7.4793564895174,-0.007196075882322275,-0.026341958610597647,-0.05594001588233933,-0.021480244015656583,25485.715544,282452.7001,405159.00962,56303218.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-22,0.00035315732150392455,0.0005344116634086372,0.0008879391771754769,0.0010803274971956053,-7.948596927497959,-7.534344108868075,-7.026607310363494,-6.830491044743678,0.01759984868591992,0.009545768083255265,-0.0014366880287424713,0.008250486564936207,29504.318915,269428.57212,284949.47696,66681981.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-23,0.0010815981633316033,0.0007240543185419689,0.0013294585695998585,0.0003595323071770992,-6.829315549855636,-7.230644141401272,-6.622983509406554,-7.930706515085726,0.023998145134017906,-0.00824212837319187,-0.037287941637199215,-0.013614574070360975,41200.638581,362919.81096,408257.94717,54845845.3,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-24,0.0009357917928636312,0.0016179787790153587,0.005872422295543851,0.0036520762950982854,-6.97411754868406,-6.426577575379083,-5.137488073269474,-5.612459424874464,-0.017549624984649265,-0.026942897782490587,-0.01579768656816132,-0.061576323520975265,48042.53071,422354.79574000003,463178.07793,116833212.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-25,0.0018278355741696477,0.003417462011540254,0.0020244002367957358,0.002587009731211523,-6.304622757933567,-5.678857104997735,-6.202481801159561,-5.957252613817203,-0.03599263509919874,-0.06086791602115055,-0.014384757027826028,-0.025962296940586004,49554.024273,422202.86135,306735.23558,89317667.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-26,0.0012397354404948167,0.001751859942264658,0.0023568266959905918,0.0012511622410997672,-6.692857275761528,-6.3470772307223795,-6.050439184676399,-6.683682365978503,0.021591584687024754,0.023639036742240972,0.030813992263972672,0.04181782242735267,48560.695434,497857.13923,343116.12974,71537925.5,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-27,0.00026660952343260635,0.0005449356810954293,0.0004668712048443015,0.0006052350993371618,-8.229725425304146,-7.514842784769089,-7.669457128815861,-7.409893579818533,-0.0044484335706358805,0.005917922081168902,-0.024074476874703987,-0.018866610646975365,15320.244033,215294.21368,101173.16304,32570361.3,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-28,0.00023584348343145186,0.0004418106749406764,0.001669366141671234,0.00034812346903071665,-8.352342174515746,-7.724629102624051,-6.395311279889499,-7.962953342177219,0.0012499518520145258,-0.010147892070348783,-0.035007440646558606,-0.00023372677446596225,14339.417294,152628.09851,218451.80785,27738776.3,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-29,0.00028527699284290077,0.0006645984962191437,0.0009603733271786974,0.0005314517990585437,-8.162049941471913,-7.316327463227283,-6.9481884655785136,-7.5398980509200575,-0.012754926550804568,-0.01719386577511445,-0.026462724734760343,-0.020923383352347922,19859.100224,242927.83597000001,202231.73647,40281554.5,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-04-30,0.00028938497352812954,0.0010030107736596185,0.0020955079607685475,0.001765917120669107,-8.147752664506147,-6.904749027627717,-6.1679592911463095,-6.3390851078738075,0.014354118717333062,0.04105889666532769,0.08608216797302148,0.0507649017966155,22164.631042,304615.35892,350387.69336,79668471.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-01,0.00022300460957966412,0.0005939945866673519,0.0013961411133833323,0.0005194181625808614,-8.408318111472754,-7.428640350314265,-6.5740431949488665,-7.562801289033517,0.01203903914529934,-0.009753144558769192,-0.008821391261165646,-0.01788944773323631,17172.180926,192018.08049,272897.7633,48406844.4,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-02,0.00027487777780242113,0.00042562734248870855,0.000838440744340171,0.00033586698567881254,-8.19918399980922,-7.761946375081626,-7.083966646651655,-7.998795349359188,0.020561790073973223,0.011686587908937316,0.005853144049874911,-0.00310723507966789,22716.873727,289100.67788,289211.15594,33078788.7,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-03,0.0009551580780675683,0.0013503786875700668,0.004751828959698299,0.0012627178029954876,-6.953633703362319,-6.607370215815487,-5.3492256906886055,-6.674488893678053,0.05219367226318069,0.04285458364322507,0.07576004588153558,0.01948433076454864,46141.41486,414834.98217,537642.60395,69054895.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-04,0.0011296639549647504,0.0013881662654180004,0.003681444794730757,0.001318048247052319,-6.7858350745872995,-6.579771635586001,-5.604449996315938,-6.631603236551873,0.008136693742293411,-0.02771261681967119,-0.020742615546238276,-0.017240396268762233,39593.759579,312474.40592,456472.15562,66759129.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-05,0.0005487884709528738,0.0005196419429215534,0.0010060960531970318,0.00028450647047142784,-7.507797487690001,-7.5623705529432055,-6.901677730553463,-8.164754557832595,-0.009542902287400465,-0.006601894508515965,-0.030187043635107307,-0.009474347876724496,23550.843638,175141.15672,235879.3777,29980955.8,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-06,0.0005744120436982174,0.001707841980885477,0.0018470650756284247,0.0006088423990729793,-7.462163571267976,-6.372524704356164,-6.294157344694105,-7.403951108518368,-0.004198010290304696,0.0606462983519473,-0.00903300509724557,0.007524190687172981,25208.601604,506029.40534,388599.03514,50947748.6,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-07,0.0010736141440579811,0.0032866546901225875,0.003013739302943885,0.0005090691179604594,-6.8367246164815825,-5.71788504271701,-5.8045736775605885,-7.582926756997392,0.014989466999716605,-0.03718849509537075,-0.011328168052741377,-0.017189351838891025,39865.533279,727561.2274,356122.50337,56936544.1,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-08,0.0007961067867169453,0.0016107977120558318,0.001550501559976991,0.00042095223167015256,-7.1357772256946275,-6.43102574874473,-6.469176812667108,-7.772991192310233,0.028336909098136784,0.0190864658905407,0.008634700167623155,0.00505313549083715,21996.539023,282056.47127,198978.44659,33173339.0,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
2019-05-09,0.0005255528661185437,0.0008739455736538919,0.0009861102630678146,0.0003685352048351731,-7.55105976924686,-7.042492455810746,-6.92174237993073,-7.905974312675375,0.03412938270913082,0.0015811205823718021,-0.0029609712077353274,-0.01577961919650817,27298.380474,283332.87273,239729.80696000002,43491670.9,288.0,288.0,288.0,288.0,287.0,287.0,287.0,287.0
